Gene,log2FoldChange,pvalue,B.C_1,B.C_2
LOC_Os06g13200,3.46558425,0.073992548,0,0
LOC_Os09g32540,1.739096627,0.074240926,0,1.705807217
LOC_Os03g12230,2.357628161,0.074676453,0,1.705807217
LOC_Os01g54270,3.473286273,0.075106815,0,0.852903609
LOC_Os10g30390,4.068790428,0.075724833,0,0
LOC_Os01g14060,2.124443824,0.076019896,0,3.411614434
LOC_Os06g43880,3.344588211,0.076297171,0,0
LOC_Os06g11520,-4.194206369,0.076696244,0,5.117421651
LOC_Os04g46600,-3.427038727,0.077302565,0,3.411614434
LOC_Os09g35950,3.345821624,0.077479835,0,0
LOC_Os07g02920,2.513475035,0.077527915,0,0.852903609
LOC_Os05g16690,3.550692363,0.079111192,0,0
LOC_Os01g12580,3.847277881,0.079282463,0,0
LOC_Os07g04270,-3.854139607,0.079504575,0,3.411614434
LOC_Os01g15210,2.644449485,0.079513267,0,2.558710826
LOC_Os12g09500,-3.85448999,0.080115597,0,3.411614434
LOC_Os10g17900,3.43350804,0.081288997,0,0.852903609
LOC_Os01g52320,3.066540877,0.081325096,0,0
LOC_Os02g32770,3.349875681,0.081570925,0,0
LOC_Os06g11920,3.109825422,0.083270554,0,1.705807217
LOC_Os01g71256,3.066586393,0.083731298,0,0
LOC_Os09g03060,4.354002589,0.084317154,0,0
LOC_Os10g26370,3.852105833,0.084922526,0,0
LOC_Os02g43330,2.027061902,0.085537157,0,1.705807217
LOC_Os08g30010,3.973991309,0.085772801,0,0.852903609
LOC_Os01g05640,2.056947786,0.087082944,0,12.79355413
LOC_Os01g19260,2.524004353,0.087247906,0,1.705807217
LOC_Os03g55510,2.500574782,0.087250529,0,1.705807217
LOC_Os10g25850,-3.431469446,0.088040733,0,3.411614434
LOC_Os09g39370,2.93117412,0.088405343,0,0
LOC_Os11g10630,2.627304383,0.088591487,0,1.705807217
LOC_Os03g41100,2.83577044,0.088807466,0,1.705807217
LOC_Os10g19080,3.534015788,0.089445376,0,0
LOC_Os04g11890,1.720788618,0.089944736,0,1.705807217
LOC_Os07g17210,-3.66989401,0.090996344,0,4.264518043
LOC_Os04g31550,3.066720406,0.091333813,0,0
LOC_Os07g36370,3.967167629,0.091513733,0,0
LOC_Os03g18950,4.595434541,0.091653493,0,0
LOC_Os07g03790,4.595434541,0.091653493,0,0
LOC_Os12g31370,3.20806185,0.091968693,0,0.852903609
LOC_Os04g15840,-2.624658927,0.093111445,0,1.705807217
LOC_Os03g01590,-4.696357907,0.093490134,0,6.823228868
LOC_Os05g33960,2.09424954,0.094050766,0,1.705807217
LOC_Os03g63980,3.066770293,0.094231741,0,0
LOC_Os04g10060,2.289854034,0.094338359,0,4.264518043
LOC_Os05g46550,2.232652432,0.094829941,0,3.411614434
LOC_Os01g68900,3.066786983,0.095198491,0,0
LOC_Os02g43940,3.066786983,0.095198491,0,0
LOC_Os02g50404,3.066786983,0.095198491,0,0
LOC_Os06g04080,3.066786983,0.095198491,0,0
LOC_Os07g02990,3.066786983,0.095198491,0,0
LOC_Os11g12840,3.066786983,0.095198491,0,0
LOC_Os12g43780,3.066786983,0.095198491,0,0
LOC_Os05g51800,3.108940637,0.095429403,0,0.852903609
LOC_Os02g53690,1.354312827,0.095530642,0,5.117421651
LOC_Os04g44230,-3.862206638,0.095602562,0,3.411614434
LOC_Os03g14915,3.522098619,0.095699567,0,0.852903609
LOC_Os05g04980,3.385929804,0.095762613,0,0
LOC_Os07g41060,-3.018024736,0.095794514,0,4.264518043
LOC_Os06g04169,3.066798384,0.095878121,0,0
LOC_Os07g23660,3.066798384,0.095878121,0,0
LOC_Os07g46480,3.066798384,0.095878121,0,0
LOC_Os08g05960,3.066798384,0.095878121,0,0
LOC_Os08g44960,3.066798384,0.095878121,0,0
LOC_Os09g19840,3.066798384,0.095878121,0,0
LOC_Os11g33454,3.066798384,0.095878121,0,0
LOC_Os04g03560,4.337747922,0.096026055,0,0
LOC_Os04g28910,3.067908413,0.096545708,0,0.852903609
LOC_Os07g34280,3.681592461,0.097030975,0,0
LOC_Os11g28540,3.16115823,0.098291627,0,3.411614434
LOC_Os01g50460,-2.644246273,0.098539676,0,1.705807217
LOC_Os12g42580,4.612302252,0.098585811,0,0
LOC_Os02g51540,-3.435250277,0.099309989,0,3.411614434
LOC_Os02g56150,2.150078993,0.09946906,0,3.411614434
LOC_Os07g46270,2.886625085,0.100226609,0,0
LOC_Os03g59280,-2.656615104,0.10244041,0,1.705807217
LOC_Os08g29930,2.37002699,0.103854768,0,1.705807217
LOC_Os10g13530,4.51469379,0.103920353,0,0
LOC_Os06g39400,2.198674501,0.104593779,0,1.705807217
LOC_Os02g06130,3.817279027,0.104864997,0,0
LOC_Os06g46920,2.041680931,0.105092801,0,1.705807217
LOC_Os04g37480,-2.664587773,0.10517584,0,1.705807217
LOC_Os06g50400,-2.666522085,0.105867834,0,1.705807217
LOC_Os07g06300,4.397532513,0.105981326,0,4.264518043
LOC_Os04g05200,3.561588156,0.106712381,0,0
LOC_Os03g03980,2.939759022,0.106878805,0,2.558710826
LOC_Os01g24500,-2.670283454,0.107246365,0,1.705807217
LOC_Os03g37770,2.680107016,0.107514512,0,0
LOC_Os04g44150,2.153229135,0.107796778,0,2.558710826
LOC_Os06g10350,-3.138207442,0.10887682,0,2.558710826
LOC_Os09g32350,1.825545192,0.109343858,0,4.264518043
LOC_Os08g18150,1.762881468,0.109607286,0,3.411614434
LOC_Os01g72190,-2.657638594,0.110237329,0,6.823228868
LOC_Os01g71420,4.595642639,0.110341081,0,0
LOC_Os01g22180,3.530082094,0.110449316,0,0
LOC_Os04g07980,1.885344525,0.110727381,0,3.411614434
LOC_Os06g17750,3.565676241,0.110810305,0,1.705807217
LOC_Os06g20190,3.428767512,0.111448555,0,0
LOC_Os06g37720,4.309293006,0.111522884,0,0
LOC_Os06g10990,2.641218379,0.111702766,0,1.705807217
LOC_Os01g58610,2.190162438,0.111730384,0,3.411614434
LOC_Os02g48250,4.274558792,0.112269802,0,0
LOC_Os09g16240,3.279879549,0.112376264,0,0
LOC_Os06g12830,-2.684215559,0.112760199,0,1.705807217
LOC_Os03g01640,1.911922484,0.113047478,0,3.411614434
LOC_Os08g36630,1.641412257,0.113444041,0,6.823228868
LOC_Os08g20700,2.642349044,0.113450442,0,0
LOC_Os11g01240,-2.687081714,0.113978673,0,1.705807217
LOC_Os09g16360,3.529518646,0.113980063,0,0
LOC_Os01g45090,-2.687605296,0.114206682,0,1.705807217
LOC_Os11g19640,4.254336024,0.114384277,0,0
LOC_Os09g11110,-4.046835952,0.1162833,0,4.264518043
LOC_Os10g10810,1.984017225,0.116338672,0,2.558710826
LOC_Os03g13140,5.35708473,0.116800286,0,0
LOC_Os08g21020,5.35708473,0.116800286,0,0
LOC_Os02g38010,-3.43998672,0.117194721,0,3.411614434
LOC_Os06g50950,-3.870473767,0.1176267,0,3.411614434
LOC_Os01g42960,-1.849764792,0.1186155,0,8.529036086
LOC_Os08g09280,3.701459574,0.11884883,0,0.852903609
LOC_Os03g21700,2.286723802,0.119837653,0,1.705807217
LOC_Os05g47730,2.206095731,0.120480725,0,1.705807217
LOC_Os02g04850,3.067171438,0.120525407,0,0
LOC_Os01g04210,3.067177424,0.12069174,0,0
LOC_Os06g08023,4.508174648,0.120952655,0,0
LOC_Os01g06310,3.265044114,0.121056461,0,0
LOC_Os04g44410,3.841475233,0.121352599,0,0
LOC_Os03g42780,2.639142179,0.123323527,0,1.705807217
LOC_Os06g34010,3.763492462,0.12395329,0,0
LOC_Os08g02470,-2.173394227,0.124154072,0,4.264518043
LOC_Os11g04570,2.672868682,0.124816942,0,1.705807217
LOC_Os02g48820,3.069805833,0.125177535,0,1.705807217
LOC_Os02g44890,3.067239889,0.125234405,0,0
LOC_Os04g01470,1.619588562,0.125376195,0,1.705807217
LOC_Os05g10900,1.685360081,0.125525091,0,1.705807217
LOC_Os04g12639,-2.833290075,0.125817163,0,3.411614434
LOC_Os01g51770,2.346191352,0.129143396,0,1.705807217
LOC_Os01g60980,2.10965153,0.129197512,0,2.558710826
LOC_Os05g41880,2.238262352,0.129246107,0,5.117421651
LOC_Os09g02580,4.495649841,0.130108093,0,0
LOC_Os11g18100,1.430733917,0.130324543,0,13.64645774
LOC_Os04g25730,2.538422895,0.130480501,0,1.705807217
LOC_Os08g14310,-3.199574852,0.132451258,0,8.529036086
LOC_Os05g28690,3.720050435,0.133032365,0,0
LOC_Os03g16610,-2.725352775,0.13374718,0,1.705807217
LOC_Os10g40220,2.3059277,0.134938908,0,2.558710826
LOC_Os04g52650,1.297150173,0.134995386,0,10.2348433
LOC_Os02g23840,3.558096347,0.135690265,0,0
LOC_Os07g35500,1.765891656,0.136089101,0,1.705807217
LOC_Os11g04020,-3.443869276,0.136106144,0,3.411614434
LOC_Os08g09740,1.849369229,0.136237571,0,1.705807217
LOC_Os12g37980,2.07284451,0.137077994,0,3.411614434
LOC_Os07g08350,2.358888022,0.137125263,0,1.705807217
LOC_Os02g20780,3.295596578,0.138592743,0,0.852903609
LOC_Os05g51040,3.384272872,0.13879348,0,0
LOC_Os11g31530,3.384272872,0.13879348,0,0
LOC_Os01g58100,-2.733842969,0.139203041,0,1.705807217
LOC_Os06g38220,-3.444487509,0.139546882,0,3.411614434
LOC_Os02g41610,-3.155266807,0.139689123,0,2.558710826
LOC_Os08g36340,2.10471199,0.139926371,0,1.705807217
LOC_Os07g39114,4.06921088,0.140262718,0,0
LOC_Os01g40290,5.174913711,0.140930084,0,0
LOC_Os01g42400,3.269750333,0.140940155,0,1.705807217
LOC_Os11g25880,2.953360839,0.141124425,0,0
LOC_Os11g03520,1.435371615,0.141678044,0,5.97032526
LOC_Os09g09680,2.850611968,0.141853466,0,0
LOC_Os04g03860,3.385518172,0.142039813,0,0
LOC_Os08g15710,2.234035407,0.142167389,0,1.705807217
LOC_Os08g23600,3.385882188,0.143029026,0,0
LOC_Os10g32700,3.619323129,0.143363855,0,0
LOC_Os01g62010,-2.740270255,0.143660776,0,1.705807217
LOC_Os05g46440,-2.740765266,0.144013287,0,1.705807217
LOC_Os06g43520,-2.741636696,0.144639521,0,1.705807217
LOC_Os12g02160,2.052470166,0.146193993,0,5.117421651
LOC_Os06g44900,-2.745857173,0.147771182,0,1.705807217
LOC_Os08g09730,1.41660076,0.14798397,0,3.411614434
LOC_Os10g06740,1.665905747,0.148223659,0,1.705807217
LOC_Os06g42630,2.535311198,0.14823365,0,0.852903609
LOC_Os08g18770,3.524913373,0.149700194,0,0
LOC_Os02g58770,3.10990172,0.15186775,0,0
LOC_Os03g54960,3.70837157,0.152354695,0,0
LOC_Os04g47480,1.835773597,0.152890142,0,1.705807217
LOC_Os06g32490,2.646965114,0.152965843,0,0
LOC_Os08g15530,-3.879882285,0.153001841,0,3.411614434
LOC_Os08g42350,-2.752853839,0.153282525,0,1.705807217
LOC_Os08g41560,-1.948544702,0.153940201,0,3.411614434
LOC_Os08g32540,-3.269371021,0.154176758,0,8.529036086
LOC_Os03g05440,-4.186152794,0.154287239,0,6.823228868
LOC_Os07g37720,2.543222207,0.154383006,0,7.676132477
LOC_Os01g05030,2.979774106,0.154780913,0,0.852903609
LOC_Os01g72700,3.067611776,0.154808693,0,0
LOC_Os07g17610,3.425071233,0.155121123,0,0
LOC_Os03g59600,4.666511713,0.155438363,0,0
LOC_Os01g70970,4.027759213,0.155649022,0,0
LOC_Os08g10810,1.946283734,0.156666237,0,5.117421651
LOC_Os01g54950,1.972827907,0.156898012,0,2.558710826
LOC_Os09g13100,2.85462285,0.158546046,0,0.852903609
LOC_Os10g42210,1.969564319,0.15929697,0,1.705807217
LOC_Os02g48140,4.069286276,0.160407083,0,0
LOC_Os04g49360,4.069286276,0.160407083,0,0
LOC_Os03g36830,1.815684931,0.16059559,0,1.705807217
LOC_Os05g15630,4.069287711,0.160808211,0,0
LOC_Os02g34790,1.655753747,0.160996843,0,1.705807217
LOC_Os07g14390,3.190834648,0.161761646,0,0.852903609
LOC_Os01g07640,1.888249266,0.162444758,0,4.264518043
LOC_Os02g48950,-4.597672376,0.16381072,0,5.97032526
LOC_Os06g10100,1.708089882,0.163864436,0,4.264518043
LOC_Os11g27070,3.246337193,0.164278866,0,0
LOC_Os09g10980,1.652881048,0.164724488,0,1.705807217
LOC_Os08g27160,4.946806964,0.165510759,0,0
LOC_Os04g43210,-2.767037059,0.165799219,0,1.705807217
LOC_Os01g46950,-3.882542178,0.165809461,0,3.411614434
LOC_Os07g22310,4.002813698,0.166250556,0,0
LOC_Os02g30190,1.943793393,0.166372118,0,5.117421651
LOC_Os03g39520,-2.768209152,0.166933538,0,1.705807217
LOC_Os02g48850,4.999425178,0.167228861,0,0
LOC_Os08g34300,3.092764572,0.167728772,0,1.705807217
LOC_Os04g21210,1.672313264,0.168662644,0,1.705807217
LOC_Os03g28040,2.132288371,0.168791173,0,1.705807217
LOC_Os05g18750,-2.770424241,0.169095932,0,1.705807217
LOC_Os01g28390,3.067771239,0.169206555,0,0
LOC_Os09g07750,3.0506497,0.169538758,0,0
LOC_Os01g46390,2.382754613,0.169824563,0,0
LOC_Os03g24490,-2.771238362,0.16990679,0,1.705807217
LOC_Os06g12910,3.067779512,0.170008839,0,0
LOC_Os06g42020,2.960747211,0.170223939,0,0
LOC_Os12g12160,2.572603263,0.170233081,0,1.705807217
LOC_Os06g50480,2.754856498,0.170254495,0,1.705807217
ChrSy.fgenesh.gene.21,3.394751651,0.170470474,0,0
LOC_Os03g56070,3.394751651,0.170470474,0,0
LOC_Os04g25900,3.394751651,0.170470474,0,0
LOC_Os01g74260,2.81677311,0.170498098,0,1.705807217
LOC_Os02g41480,2.15394526,0.171478364,0,0
LOC_Os01g10470,2.913328113,0.172240253,0,0
LOC_Os10g26110,2.157355963,0.172563569,0,0
LOC_Os04g57460,2.519859125,0.17259541,0,3.411614434
LOC_Os02g06140,2.29475679,0.174565598,0,5.117421651
LOC_Os11g47190,2.450390293,0.174823372,0,1.705807217
LOC_Os04g01070,4.935251667,0.175479851,0,0
LOC_Os12g02080,-1.685647447,0.175827592,0,8.529036086
LOC_Os05g16720,4.111275676,0.177104707,0,0
LOC_Os07g07290,1.819249718,0.177809638,0,1.705807217
LOC_Os02g53540,2.173114906,0.177980216,0,0
LOC_Os03g11734,1.410137457,0.178010108,0,3.411614434
LOC_Os11g04240,3.277570293,0.178619946,0,0
LOC_Os10g09400,2.62157365,0.179077522,0,11.08774691
LOC_Os06g14180,2.064907339,0.180077372,0,1.705807217
LOC_Os12g17530,-2.78091017,0.180158135,0,1.705807217
LOC_Os10g29230,2.619838442,0.180560354,0,0
LOC_Os06g40760,3.067886187,0.180928877,0,0
LOC_Os01g53750,0.996046877,0.181213016,0,5.117421651
LOC_Os06g06320,2.19178417,0.181264545,0,3.411614434
LOC_Os09g33610,1.986467817,0.181595696,0,2.558710826
LOC_Os04g47580,-4.556314512,0.18253546,0,9.381939694
LOC_Os09g29560,3.462789259,0.183038147,0,0.852903609
LOC_Os10g36390,1.401746944,0.183127335,0,5.117421651
LOC_Os02g04310,2.908714233,0.183221384,0,0
LOC_Os03g12270,-2.784271597,0.183998954,0,1.705807217
LOC_Os03g51350,1.395978462,0.184128557,0,3.411614434
LOC_Os05g49390,3.196055067,0.184156693,0,1.705807217
LOC_Os09g31438,1.624151597,0.184201473,0,3.411614434
LOC_Os07g16590,2.667059845,0.185631567,0,0
LOC_Os04g17750,3.585729758,0.185827784,0,0
LOC_Os01g02190,-3.309019792,0.186437149,0,9.381939694
LOC_Os02g18430,4.871513746,0.187185509,0,0
LOC_Os04g30450,2.462777578,0.18797709,0,2.558710826
LOC_Os12g23840,3.862802738,0.188034416,0,0
LOC_Os07g31630,2.348371329,0.189009988,0,0.852903609
LOC_Os08g09260,3.105818353,0.190420469,0,0.852903609
LOC_Os03g23860,2.656555373,0.190706863,0,3.411614434
LOC_Os10g22330,1.151528093,0.190729154,0,4.264518043
LOC_Os03g03540,2.204153055,0.190859878,0,0
LOC_Os07g36930,1.633582615,0.191132278,0,1.705807217
LOC_Os01g08630,4.094197349,0.192026447,0,0
LOC_Os03g55760,1.598507018,0.192076663,0,35.82195156
LOC_Os05g44140,2.990157039,0.192130975,0,0
LOC_Os02g48940,-2.859164042,0.192261238,0,3.411614434
LOC_Os02g29510,1.533220382,0.193006152,0,5.97032526
LOC_Os03g19950,1.688914577,0.193491976,0,1.705807217
LOC_Os01g14430,4.007218102,0.193879369,0,0
LOC_Os08g16030,2.211620468,0.194485855,0,0
LOC_Os11g12830,-2.439303495,0.194937839,0,3.411614434
LOC_Os01g27449,2.179779241,0.195296752,0,1.705807217
LOC_Os08g40540,4.197104346,0.195670074,0,0
LOC_Os07g35660,-1.693104954,0.195707216,0,11.94065052
LOC_Os06g27450,4.320676362,0.196164667,0,0
LOC_Os08g04490,3.575178334,0.196463322,0,0
LOC_Os08g19350,3.688015419,0.196541237,0,0
LOC_Os08g10670,1.958226631,0.196934399,0,1.705807217
LOC_Os08g40960,1.629224132,0.197425131,0,1.705807217
LOC_Os10g02880,-3.469097009,0.197766084,0,5.117421651
LOC_Os07g02624,2.218550232,0.198060612,0,0
LOC_Os12g42840,1.784646429,0.198117375,0,2.558710826
LOC_Os08g25660,2.354987085,0.199564598,0,0.852903609
LOC_Os11g38640,-2.797027385,0.200121079,0,1.705807217
LOC_Os04g12690,2.483440528,0.200543134,0,4.264518043
LOC_Os01g49020,2.207912758,0.200679375,0,1.705807217
LOC_Os11g19240,-3.175913722,0.20226768,0,2.558710826
LOC_Os12g07100,-2.799169473,0.203091172,0,1.705807217
LOC_Os01g42510,1.393228675,0.2038034,0,5.117421651
LOC_Os10g25400,2.166498831,0.205426035,0,1.705807217
LOC_Os04g13190,2.604520487,0.205905846,0,0
LOC_Os12g01230,2.604525851,0.205907618,0,0
LOC_Os09g03710,3.951234185,0.206173223,0,0
LOC_Os01g27240,1.623002993,0.206628963,0,1.705807217
LOC_Os01g57050,-2.802462953,0.207823469,0,1.705807217
LOC_Os08g06600,-2.802473569,0.20784321,0,1.705807217
LOC_Os05g14970,3.686408342,0.208977419,0,0
LOC_Os05g23650,2.486437921,0.209158453,0,1.705807217
LOC_Os11g34870,1.891763114,0.209313301,0,2.558710826
LOC_Os03g50160,-1.272237018,0.210151701,0,8.529036086
LOC_Os07g03780,1.620305825,0.210698012,0,1.705807217
LOC_Os04g04820,2.810653979,0.21070806,0,0
LOC_Os09g25430,1.794145025,0.212395762,0,1.705807217
LOC_Os01g42070,-3.45356883,0.212575061,0,3.411614434
LOC_Os06g12610,2.968180463,0.212810093,0,0
LOC_Os10g16900,2.655465773,0.213121258,0,2.558710826
LOC_Os01g66790,4.752487494,0.214099308,0,0
LOC_Os01g12820,3.068182704,0.214577033,0,0
LOC_Os02g38598,3.237420709,0.215416928,0,0
LOC_Os06g03420,3.068190559,0.215569748,0,0
LOC_Os11g14544,3.068190559,0.215569748,0,0
LOC_Os09g25220,-2.807700126,0.215784006,0,1.705807217
LOC_Os03g25869,3.068193205,0.216376992,0,0
LOC_Os05g40480,2.088877426,0.217035256,0,0.852903609
LOC_Os09g32095,2.125888116,0.217582803,0,6.823228868
LOC_Os05g41750,1.959166983,0.217757387,0,2.558710826
LOC_Os01g05120,-2.442388641,0.218221689,0,3.411614434
LOC_Os11g34220,1.377287911,0.218291691,0,10.2348433
LOC_Os05g23020,2.617803439,0.218499996,0,3.411614434
LOC_Os08g38170,3.068210847,0.218791752,0,0
LOC_Os05g34940,1.851221833,0.21955745,0,2.558710826
LOC_Os01g22170,4.654665851,0.219633096,0,0
LOC_Os06g11420,4.654665851,0.219633096,0,0
LOC_Os03g10970,2.473453301,0.220608721,0,0.852903609
LOC_Os06g14590,-2.811327862,0.221637005,0,1.705807217
LOC_Os12g06550,-2.811327862,0.221637005,0,1.705807217
LOC_Os12g38200,-2.811327862,0.221637005,0,1.705807217
LOC_Os11g38090,2.30100884,0.221878898,0,1.705807217
LOC_Os12g18960,-2.812108214,0.222934795,0,1.705807217
LOC_Os10g21050,2.362650476,0.222968223,0,1.705807217
LOC_Os08g20370,2.229040098,0.223376388,0,6.823228868
LOC_Os07g14380,2.446733269,0.224416882,0,3.411614434
LOC_Os06g39050,1.386515646,0.225551226,0,3.411614434
LOC_Os06g30210,3.6998998,0.22730673,0,0
LOC_Os02g37780,4.596364165,0.228981041,0,0
LOC_Os02g38850,4.596364165,0.228981041,0,0
LOC_Os03g14630,4.596364165,0.228981041,0,0
LOC_Os04g13460,4.596364165,0.228981041,0,0
LOC_Os01g53640,2.266402504,0.229635283,0,0
LOC_Os07g23830,3.834051113,0.229746914,0,0
LOC_Os04g44480,3.421151253,0.230363053,0,0
LOC_Os11g36679,3.804081645,0.230374892,0,0
LOC_Os01g06890,2.033904762,0.230402309,0,5.97032526
LOC_Os04g35330,1.611921889,0.231058984,0,17.91097578
LOC_Os02g38520,1.936688279,0.232138444,0,3.411614434
LOC_Os04g36610,2.270144678,0.232731833,0,0
LOC_Os01g70890,1.99389439,0.232821202,0,0
LOC_Os01g71710,2.067440061,0.23283209,0,3.411614434
LOC_Os06g14460,-4.060937127,0.232832694,0,4.264518043
LOC_Os11g20384,-2.406793795,0.232842928,0,6.823228868
LOC_Os03g61670,2.370602955,0.233355735,0,0.852903609
LOC_Os02g01540,-3.868847625,0.233898131,0,5.117421651
LOC_Os01g25500,1.439134249,0.234976635,0,2.558710826
LOC_Os07g09620,-3.182979468,0.235021416,0,2.558710826
LOC_Os04g04574,2.686904669,0.235088944,0,0
LOC_Os02g53160,-2.009701164,0.237026687,0,1.705807217
LOC_Os10g32690,-2.375516319,0.237161572,0,1.705807217
LOC_Os04g27220,2.971317053,0.237195174,0,0
LOC_Os02g43460,2.971433293,0.238008949,0,0
LOC_Os05g32350,0.982629814,0.238187215,0,4.264518043
LOC_Os03g36160,2.636373406,0.238196704,0,0
LOC_Os02g15130,3.561351414,0.238408383,0,0
LOC_Os06g11880,-2.820912831,0.238598715,0,1.705807217
LOC_Os03g61490,3.987526483,0.239055715,0,0
LOC_Os07g04750,1.672434669,0.239786715,0,1.705807217
LOC_Os01g72230,-2.822089132,0.240845475,0,1.705807217
LOC_Os08g11920,2.68886028,0.241282103,0,0
LOC_Os02g06070,2.327162477,0.241980051,0,5.117421651
LOC_Os03g25464,2.504795647,0.242225967,0,1.705807217
LOC_Os03g11370,-2.822804523,0.242230451,0,1.705807217
LOC_Os12g09840,2.585536318,0.242357685,0,0
LOC_Os09g38010,2.172481761,0.243320414,0,2.558710826
LOC_Os08g12880,1.919460541,0.243360291,0,1.705807217
LOC_Os03g32730,2.972079741,0.24386586,0,0
LOC_Os04g56210,3.068392994,0.244002739,0,0
LOC_Os03g38210,-3.894042219,0.244403756,0,3.411614434
LOC_Os05g19000,-3.894042219,0.244403756,0,3.411614434
LOC_Os09g32570,-4.3190934,0.244932388,0,7.676132477
LOC_Os05g50450,1.533470834,0.24508964,0,9.381939694
LOC_Os07g08240,-3.894170516,0.245571618,0,3.411614434
LOC_Os09g13400,4.1236155,0.245653068,0,0
LOC_Os07g44030,2.285139051,0.246316326,0,0
LOC_Os10g40450,2.286298168,0.247445699,0,0
LOC_Os11g41470,4.927933731,0.247446616,0,0
LOC_Os03g02210,-2.825495517,0.247575109,0,1.705807217
LOC_Os04g47810,-2.825495517,0.247575109,0,1.705807217
LOC_Os08g32760,2.702660325,0.248783016,0,0.852903609
LOC_Os08g27280,2.283338073,0.249088892,0,0
LOC_Os07g17550,-4.914362705,0.249362872,0,14.49936135
LOC_Os01g18370,-3.894601395,0.24960722,0,3.411614434
LOC_Os01g58720,-3.894601395,0.24960722,0,3.411614434
LOC_Os03g18630,-3.894601395,0.24960722,0,3.411614434
LOC_Os02g46040,4.472092388,0.250311274,0,0
LOC_Os03g33650,4.472092388,0.250311274,0,0
LOC_Os09g32310,4.472092388,0.250311274,0,0
LOC_Os07g49350,2.289215879,0.25037023,0,0
LOC_Os07g15370,-3.894695661,0.250492322,0,3.411614434
LOC_Os04g45720,-2.826953353,0.250550328,0,1.705807217
LOC_Os07g13900,-2.826953353,0.250550328,0,1.705807217
LOC_Os10g39890,-2.826953353,0.250550328,0,1.705807217
LOC_Os06g14170,-1.974326759,0.251016039,0,3.411614434
LOC_Os08g29600,-3.843971005,0.25161673,0,6.823228868
LOC_Os03g50220,2.099307927,0.251748688,0,4.264518043
LOC_Os09g16520,2.084059272,0.252632423,0,0.852903609
LOC_Os06g48630,4.180620755,0.252785211,0,0
LOC_Os12g44090,2.330883761,0.252864717,0,0
LOC_Os05g17340,2.482090818,0.253557677,0,0
LOC_Os11g29750,2.111043898,0.253600447,0,0.852903609
LOC_Os02g06690,2.437118462,0.253607763,0,0
LOC_Os02g45080,2.378074062,0.254078279,0,1.705807217
LOC_Os03g37810,1.426622647,0.254121535,0,3.411614434
LOC_Os02g27200,2.975002632,0.254504009,0,0
LOC_Os06g06680,-2.077843877,0.256080217,0,5.117421651
LOC_Os03g46220,2.438054175,0.256144539,0,1.705807217
LOC_Os01g23580,1.657109905,0.256356783,0,1.705807217
LOC_Os10g38540,-2.829966548,0.256943583,0,1.705807217
LOC_Os10g39980,-2.829966548,0.256943583,0,1.705807217
LOC_Os04g21140,2.436035863,0.257064178,0,0
LOC_Os05g31720,-2.830511065,0.258128393,0,1.705807217
LOC_Os10g05600,-2.830511065,0.258128393,0,1.705807217
LOC_Os04g51830,-2.171052548,0.258241002,0,5.117421651
LOC_Os02g04090,4.433241893,0.258653966,0,0
LOC_Os01g09700,-1.285035944,0.259328734,0,3.411614434
LOC_Os10g35500,2.297854202,0.259524947,0,0
LOC_Os12g15780,-2.831168898,0.259571331,0,1.705807217
LOC_Os10g29720,2.836764607,0.259938296,0,0
LOC_Os09g16340,3.620736787,0.259983257,0,0
LOC_Os11g28940,-2.396205747,0.261034371,0,1.705807217
LOC_Os05g17320,3.963061384,0.261149913,0,0
LOC_Os11g12560,4.414879864,0.261348564,0,0
LOC_Os11g28310,-2.832025729,0.261449751,0,1.705807217
LOC_Os09g23860,1.862363698,0.262102558,0,6.823228868
LOC_Os11g28530,2.184731966,0.262162588,0,1.705807217
LOC_Os11g28184,2.185143542,0.263765028,0,1.705807217
LOC_Os01g47580,-2.042985173,0.264652882,0,3.411614434
LOC_Os01g51400,-3.015829303,0.265384429,0,7.676132477
LOC_Os12g17290,1.55121215,0.266270569,0,4.264518043
LOC_Os01g74370,2.303849199,0.266394171,0,0
LOC_Os07g17300,4.736040556,0.266555951,0,0
LOC_Os02g12450,1.499097637,0.266593642,0,3.411614434
LOC_Os02g37850,1.699354762,0.266768612,0,2.558710826
LOC_Os05g39870,2.304435367,0.267083542,0,0
LOC_Os02g56060,2.696236207,0.267978781,0,0
LOC_Os12g13420,1.801399764,0.26837871,0,2.558710826
